dist_code,state_code,state_name,female_judge,district_name
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,-9998 unclear,Dibrugarh
7,6,Assam,-9998 unclear,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,1 female,Dibrugarh
7,6,Assam,0 nonfemale,Dibrugarh
7,6,Assam,1 female,Dibrugarh
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,1 female,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,1 female,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,1 female,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,1 female,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,1 female,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,1 female,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,1 female,Darrang
8,6,Assam,1 female,Darrang
8,6,Assam,1 female,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,1 female,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,0 nonfemale,Darrang
8,6,Assam,1 female,Darrang
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
9,6,Assam,1 female,Bongaigaon
9,6,Assam,0 nonfemale,Bongaigaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,-9998 unclear,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,1 female,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,0 nonfemale,Nagaon
10,6,Assam,1 female,Nagaon
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,-9998 unclear,Jorhat
11,6,Assam,-9998 unclear,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,-9998 unclear,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,-9998 unclear,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,-9998 unclear,Jorhat
11,6,Assam,-9998 unclear,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,-9998 unclear,Jorhat
11,6,Assam,-9998 unclear,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,-9998 unclear,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,1 female,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
11,6,Assam,0 nonfemale,Jorhat
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,-9998 unclear,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,-9998 unclear,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,-9998 unclear,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,-9998 unclear,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,1 female,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
12,6,Assam,0 nonfemale,Karimganj
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,1 female,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,1 female,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,1 female,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,1 female,Cachar
13,6,Assam,1 female,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,1 female,Cachar
13,6,Assam,1 female,Cachar
13,6,Assam,1 female,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,1 female,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,1 female,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,1 female,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
13,6,Assam,0 nonfemale,Cachar
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,1 female,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,0 nonfemale,Nalbari
15,6,Assam,0 nonfemale,Nalbari
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,1 female,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
16,6,Assam,0 nonfemale,Dhubri
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,-9998 unclear,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,-9998 unclear,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,-9998 unclear,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,1 female,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
17,6,Assam,0 nonfemale,Dhemaji
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,1 female,Goalpara
18,6,Assam,0 nonfemale,Goalpara
18,6,Assam,1 female,Goalpara
